book_id,chap_num,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
2,4.0,5.7471265995025294e-05,5.747126586369673e-05,5.7471265285845895e-05,5.747126472059562e-05,5.747126562770877e-05,5.747126557368958e-05,5.7471264367873126e-05,0.9290860624829829,5.747126574380477e-05,5.7471265895452634e-05,5.747126564421698e-05,5.7471264367873126e-05,5.747126549687135e-05,5.7471265638958454e-05,5.747126566547743e-05,5.747126569398187e-05,5.7471265835902423e-05,5.747126560404858e-05,5.7471265356182264e-05,0.06987945473863982
2,5.0,5.720823894082457e-05,0.5234789785644776,5.720823887464007e-05,5.7208238747520314e-05,5.7208238859975505e-05,5.72082392600314e-05,5.720823798632555e-05,0.47549127313317985,5.7208239454733445e-05,5.720823892648202e-05,5.720823920705912e-05,5.720823798632555e-05,5.720823938892661e-05,5.720823907720148e-05,5.720823947381185e-05,5.7208238913720166e-05,5.7208239146586016e-05,5.720823926053403e-05,5.720823945600758e-05,5.720823938183918e-05
2,6.0,7.320644321585038e-05,7.320644389583248e-05,7.320644302723083e-05,7.3206442907488e-05,7.320644411633474e-05,7.320644361828022e-05,7.320644216697471e-05,0.8733984993479411,7.320644360312037e-05,7.320644380095415e-05,7.320644383769147e-05,7.320644216697471e-05,7.32064434898544e-05,7.320644362295921e-05,0.1252837846698225,7.320644331847361e-05,7.320644358422785e-05,7.320644391128405e-05,7.32064441627002e-05,7.320644378998283e-05
2,7.0,6.793478418693677e-05,6.793478407040146e-05,6.793478375776778e-05,6.793478326581896e-05,0.798114233179808,6.793478406433484e-05,6.793478260873673e-05,0.0906148141188306,6.793478364694893e-05,0.014893409571796445,6.793478402708714e-05,6.793478260873673e-05,6.793478400874668e-05,6.793478446216452e-05,0.09529058658754147,6.793478421651406e-05,6.793478402614108e-05,6.793478519233975e-05,6.79347838342755e-05,6.793478404652866e-05
2,8.0,6.830601188291676e-05,0.09163355846059369,6.830601200179437e-05,6.830601191000886e-05,6.830601231058843e-05,6.830601221221829e-05,6.830601092901241e-05,6.83060123725184e-05,6.830601219251056e-05,6.830601228244858e-05,6.83060124064194e-05,6.830601092901241e-05,0.06796471878183012,0.5438308059616858,0.2954780206037424,6.830601159248852e-05,6.830601243533832e-05,6.830601242483374e-05,6.830601187522264e-05,6.830601239054395e-05
2,9.0,7.072135920641214e-05,0.03893607237186523,7.072135896418729e-05,7.072135835312692e-05,7.072135901478374e-05,7.072135929911793e-05,7.072135785013372e-05,7.072135960466869e-05,7.072135903129955e-05,7.072135908268369e-05,7.072135935753887e-05,7.072135785013372e-05,7.07213596365944e-05,7.07213595477308e-05,0.9597909431657418,7.072135855234975e-05,7.072135917516456e-05,7.072135951982571e-05,7.07213588213468e-05,7.072135952593686e-05
2,10.0,6.451613007933073e-05,0.38589161943639994,6.451613027562476e-05,6.451612973122539e-05,6.451613051673592e-05,6.451613030617331e-05,6.451612903231668e-05,0.036317637789110915,6.45161305253719e-05,0.26676044092950335,6.451613039863234e-05,6.451612903231668e-05,6.451613045200142e-05,0.04682037616892942,0.26324218372431024,6.45161295309877e-05,6.451613026559294e-05,6.451613092510717e-05,6.451613004187023e-05,6.451613063263342e-05
2,11.0,6.242197371561727e-05,0.016562834333766832,6.242197365831831e-05,6.242197314935017e-05,6.242197385687848e-05,6.24219740127903e-05,6.242197253438879e-05,0.028003612386384942,6.242197371841887e-05,6.242197409275316e-05,6.242197392016975e-05,6.242197253438879e-05,0.062311884520900106,6.242197408904841e-05,0.5564928281050779,6.24219735024537e-05,6.242197390300348e-05,0.28545071163300234,6.242197370261764e-05,0.05030422139047759
2,12.0,6.242197380484333e-05,0.4597324262816759,6.242197466469996e-05,6.242197298968163e-05,6.242197371470682e-05,6.24219738011238e-05,6.242197253439692e-05,0.1572941168463524,6.242197355704567e-05,6.242197359526905e-05,6.242197397572665e-05,6.242197253439692e-05,6.242197414810186e-05,6.24219737328857e-05,0.3819122833204629,6.2421973203436e-05,6.242197387592977e-05,6.242197395093622e-05,6.242197346376456e-05,6.242197396186621e-05
2,13.0,6.0168472988214876e-05,0.7063963538601298,6.0168472787744126e-05,6.016847221319158e-05,6.016847272502634e-05,6.016847289957964e-05,6.016847172085569e-05,6.016847324002335e-05,6.016847274288778e-05,6.01684726711236e-05,6.016847298450588e-05,6.016847172085569e-05,6.0168473161618214e-05,6.01684729349763e-05,0.29252061363157933,6.0168472210831666e-05,6.0168472832460045e-05,6.016847279696457e-05,6.0168472618887234e-05,6.016847304109142e-05
2,14.0,8.488964537810494e-05,0.0524457187988243,8.488964514057918e-05,8.488964425999405e-05,8.488964519068086e-05,8.488964498185972e-05,8.488964346357446e-05,8.488964560836968e-05,8.488964486926536e-05,0.11776832699771336,8.488964522284487e-05,8.488964346357446e-05,8.488964529682728e-05,8.488964498772655e-05,0.8283428302402446,8.488964482162191e-05,8.488964540623248e-05,8.488964501639568e-05,8.488964488495859e-05,8.488964522541468e-05
2,15.0,7.062146979983024e-05,0.20851195078868978,7.062146970047047e-05,7.06214700938152e-05,7.062147039914471e-05,7.062147037347368e-05,7.062146892661264e-05,0.44080219015103767,7.062147050386306e-05,7.062147051670074e-05,7.062147020647838e-05,7.062146892661264e-05,7.062147045844817e-05,7.062147011500537e-05,0.10872005246897279,0.06310230395912345,7.062147030177218e-05,7.062147078639288e-05,7.062147029042226e-05,0.17780418058077732
2,16.0,6.31313141281268e-05,0.0805274734743165,6.313131392265927e-05,6.313131404889688e-05,6.313131435182883e-05,6.313131454638216e-05,6.313131313137297e-05,6.313131470162518e-05,6.313131432547684e-05,6.313131410471368e-05,6.313131438678514e-05,6.313131313137297e-05,6.313131457526374e-05,6.313131424893596e-05,0.5710223953665696,6.313131388633803e-05,6.31313145263057e-05,0.10385104561851215,6.313131407941137e-05,0.24358898451450633
2,17.0,6.234414080140466e-05,0.06787911838873578,6.234414054071833e-05,6.234414053306866e-05,6.234414057782028e-05,6.234414083162281e-05,6.234413965091573e-05,6.234414097989872e-05,6.234414084428017e-05,6.234414124792756e-05,6.234414082173199e-05,6.234413965091573e-05,6.234414105585028e-05,6.234414080821429e-05,6.234414121181676e-05,6.234414040943377e-05,6.23441407450315e-05,6.234414083357688e-05,6.234414057397112e-05,0.9309986870791461
2,18.0,0.00010706638346725499,0.00010706638390460893,0.00010706638329574513,0.0001070663825504645,0.00010706638278562618,0.00010706638353955036,0.00010706638115641492,0.9575831905751409,0.00010706638307499361,0.00010706638351586389,0.00010706638368163877,0.00010706638115641492,0.00010706638400458374,0.00010706638345715314,0.04048961453014603,0.00010706638232748734,0.00010706638309107328,0.00010706638290295069,0.00010706638281193762,0.00010706638398940232
3,1.0,7.776049902396081e-05,7.776049945478003e-05,7.776049903278017e-05,7.776049819008951e-05,7.776049905672368e-05,7.776049897893654e-05,7.776049766726646e-05,0.7802036083316178,7.776049873328635e-05,0.003677929656880607,7.776049983743534e-05,7.776049766726646e-05,7.776049910982625e-05,7.77604991565466e-05,7.776049959389937e-05,7.776049887348733e-05,7.776049945810905e-05,7.776049884789221e-05,7.776049915772523e-05,0.21479653352966166
3,2.0,8.710801550101798e-05,8.710801587304239e-05,8.710801552427927e-05,8.71080154390066e-05,8.710801510405637e-05,8.710801560701357e-05,8.71080139373666e-05,0.8341734124179392,8.710801512422247e-05,8.710801547920522e-05,8.710801566753947e-05,8.71080139373666e-05,8.71080156055666e-05,8.710801552737619e-05,8.710801592588751e-05,8.710801598145004e-05,8.710801569083898e-05,8.710801507493149e-05,8.710801526926528e-05,0.16425864330579135
3,3.0,7.824726285062054e-05,7.824726308866538e-05,7.824726234158735e-05,7.82472621401373e-05,7.824726269350661e-05,7.824726248358104e-05,7.824726134591978e-05,0.12823050285439808,7.824726266949226e-05,7.824726261591141e-05,7.824726287353963e-05,7.824726134591978e-05,7.824726288343653e-05,7.82472628712532e-05,7.82472631058347e-05,7.824726256307667e-05,7.824726297546862e-05,7.824726276662196e-05,7.824726261795364e-05,0.8703610464193694
3,4.0,6.77506787683996e-05,6.77506791119358e-05,6.775067855239254e-05,6.775067825522449e-05,6.775067859872198e-05,6.775067851166216e-05,6.775067750682436e-05,0.6809073270482049,6.775067849431473e-05,6.775067934658146e-05,6.775067886452039e-05,6.775067750682436e-05,6.775067874951935e-05,6.775067893818422e-05,6.775067911093588e-05,6.775067821739181e-05,6.775067884567509e-05,0.3099552392113451,6.775067858788774e-05,0.007985672204482914
3,5.0,5.030181159809516e-05,0.6337564323998179,5.030181154943289e-05,5.030181163474675e-05,5.030181174855336e-05,5.030181165282161e-05,5.030181086523269e-05,0.36533813499005585,5.030181172453478e-05,5.030181176735933e-05,5.030181191307033e-05,5.030181086523269e-05,5.030181187022061e-05,5.030181191720209e-05,5.030181207645963e-05,5.030181136668788e-05,5.030181195916093e-05,5.0301811893997025e-05,5.0301811750009846e-05,5.030181197340314e-05
3,6.0,4.8638133679403434e-05,0.9990758754707161,4.863813291330759e-05,4.8638132699917255e-05,4.863813332519615e-05,4.863813291828813e-05,4.863813229574691e-05,4.863813332725687e-05,4.863813301669283e-05,4.863813360042035e-05,4.863813324007586e-05,4.863813229574691e-05,4.863813316920774e-05,4.863813312315122e-05,4.863813343022094e-05,4.863813359929997e-05,4.863813329533913e-05,4.8638133132879196e-05,4.8638133054241166e-05,4.863813316736152e-05
3,7.0,8.025682289519952e-05,8.025682345741285e-05,8.025682278672893e-05,8.025682256659825e-05,8.025682333297742e-05,8.025682330086428e-05,8.025682182987839e-05,8.025682339642451e-05,8.025682297654939e-05,8.025682344658186e-05,8.025682335685212e-05,8.025682182987839e-05,8.025682321485631e-05,8.0256823247309e-05,8.025682374833238e-05,8.025682247703727e-05,8.025682341933545e-05,0.9984751203624184,8.025682310107658e-05,8.025682319775605e-05
3,8.0,6.675567579315929e-05,6.675567569648098e-05,6.675567513434723e-05,6.675567513229085e-05,0.03177919706428652,6.675567533275098e-05,6.675567423237297e-05,6.675567591963976e-05,6.675567533933603e-05,0.0963298154511616,0.20563263422493278,6.675567423237297e-05,6.675567555425988e-05,6.675567562774943e-05,0.4973529243800751,6.675567506566162e-05,0.12069932099360486,0.047271528431863545,6.675567534894709e-05,6.675567566601198e-05
3,9.0,6.435006512817619e-05,6.435006550254981e-05,6.435006496307877e-05,6.435006506847316e-05,0.9987773487552372,6.435006538616785e-05,6.435006435007933e-05,6.435006540953851e-05,6.435006535243078e-05,6.43500709983521e-05,6.435006541506709e-05,6.435006435007933e-05,6.435006551720538e-05,6.435006536362165e-05,6.435006561455183e-05,6.435006505748646e-05,6.435006540813138e-05,6.435006532057103e-05,6.435006514374499e-05,6.435006541364551e-05
3,10.0,4.835590077352026e-05,0.18457520803011557,4.835590025556189e-05,4.835590000873353e-05,4.8355900416444496e-05,4.835590053171905e-05,4.8355899419780855e-05,0.2381831493330639,4.835590030216055e-05,0.03150025188272226,0.10831451525250896,4.8355899419780855e-05,0.030752703931787025,4.8355900458407186e-05,0.2331875259370005,4.8355900613489656e-05,0.11052585392785384,4.8355900474690154e-05,0.007323760846995049,0.05510511595527841
3,11.0,0.016437840472070878,6.3856961989803e-05,6.385696143052786e-05,6.385696178595048e-05,6.385696165033492e-05,6.385696158066886e-05,6.385696040874073e-05,6.38569618937462e-05,6.385696130217997e-05,6.385696210467552e-05,6.385696217068006e-05,6.385696040874073e-05,6.385696171956972e-05,6.385696162791999e-05,0.9824127342191695,6.385696200689504e-05,6.385696175806367e-05,6.385696155728274e-05,6.385696157379636e-05,6.385696178997383e-05
3,12.0,7.656967998834171e-05,7.656968032375046e-05,7.656967972023633e-05,7.656967976291927e-05,7.656967988206183e-05,7.656967969122384e-05,7.656967840739542e-05,7.656968013627539e-05,7.656967978414486e-05,7.656968045873228e-05,0.9249248004328076,7.656967840739542e-05,7.656967993082505e-05,7.656967959064777e-05,0.07369694533220018,7.656967897281938e-05,7.656967990171444e-05,7.656968005111703e-05,7.65696799320355e-05,7.656968005028076e-05
3,13.0,8.090615008641162e-05,8.090615090744912e-05,8.09061504126667e-05,8.090615212046485e-05,8.09061506563251e-05,8.090615042674497e-05,8.090614886739117e-05,8.09061507019474e-05,8.090615015309567e-05,0.6136645222533715,0.027142958019819276,8.090614886739117e-05,8.090615044267792e-05,8.090615040122411e-05,0.3578171151710332,8.090614966133984e-05,8.09061503002684e-05,8.090615041067141e-05,8.090615050771308e-05,8.090615085211281e-05
3,14.0,6.067961285098921e-05,6.0679612974686146e-05,6.067961274810698e-05,6.067961218083911e-05,6.0679612676859305e-05,6.0679612869454736e-05,6.067961165051207e-05,6.067961302134874e-05,6.0679612675739955e-05,6.0679612873539075e-05,6.067961283463771e-05,6.067961165051207e-05,6.067961294303555e-05,6.0679612766520264e-05,6.067961371009459e-05,6.067961231672617e-05,0.9988470873588771,6.067961277874173e-05,6.06796125072469e-05,6.0679613093403336e-05
3,15.0,6.393861983756648e-05,6.393862037355576e-05,6.393862016423088e-05,6.393862031945892e-05,6.3938620112874e-05,6.39386200119142e-05,6.393861892587894e-05,6.393862028766162e-05,6.393861997960917e-05,0.6186825693717842,6.393862038772589e-05,6.393861892587894e-05,6.393862015548162e-05,6.393861997423427e-05,0.38016653546838947,6.393861959150694e-05,6.393862027330702e-05,6.393862025939156e-05,6.393862005348474e-05,6.393862019239775e-05
3,16.0,7.485030173841913e-05,7.485030113754328e-05,7.48503004987888e-05,7.485030050009913e-05,7.48503003876075e-05,7.485030055170804e-05,7.485029940128644e-05,7.485030127324942e-05,7.4850300889303e-05,7.485030100387692e-05,0.019423031499945873,7.485029940128644e-05,7.48503009615473e-05,7.485030067693656e-05,0.9728494333068228,7.485030126291201e-05,0.00645508008079881,7.485030101039805e-05,7.485030057311276e-05,7.485030116444419e-05
3,17.0,7.812500101440346e-05,0.14440500434596845,7.812500091449396e-05,7.81250019529825e-05,7.812500136048096e-05,7.812500182436233e-05,7.812500000006028e-05,7.812500160832816e-05,7.812500122714844e-05,7.812500139233365e-05,7.812500182219696e-05,7.812500000006028e-05,7.81250015616049e-05,7.812500122662004e-05,7.812500191597362e-05,7.812500098196939e-05,7.812500161631398e-05,7.812500380745151e-05,7.812500102437281e-05,0.8541887456287803
3,18.0,0.00017605634176711595,0.00017605634210665988,0.00017605634145357175,0.00017605634393647818,0.00017605634244934618,0.00017605634111196524,0.00017605633802833854,0.20437642142363283,0.0001760563423400494,0.00017605634194999266,0.00017605634148093783,0.00017605633802833854,0.0001760563426399699,0.00017605634163651924,0.7087936699531955,0.0001760563432501216,0.00017605634192786909,0.00017605634220826415,0.0001760563407126199,0.08383695081614358
3,19.0,7.267441995983168e-05,0.010317813680264588,7.26744199737719e-05,7.267441988743931e-05,7.267441982394624e-05,7.267442012855947e-05,7.267441860470891e-05,7.267442038129247e-05,7.267442000766733e-05,7.267442014765618e-05,7.267441992255242e-05,7.267441860470891e-05,7.267442018926071e-05,7.26744200254689e-05,0.09496050747595719,7.267441937182077e-05,7.267442006827742e-05,7.267442023685523e-05,7.267441996987923e-05,0.8934862137064746
3,20.0,0.00016181229951020716,0.00016181230032206965,0.00016181229909410677,0.9850508708799168,0.00016181229949922447,0.00016181230064520895,0.000161812297734647,0.00016181229983806237,0.00016181229993007327,0.00016181229956529653,0.00016181230018040224,0.000161812297734647,0.00016181230048561025,0.00016181229981495897,0.00016181229994679833,0.0001618122989695509,0.0001618122995391321,0.012036507727064986,0.00016181229949816574,0.0001618123007099506
3,21.0,4.9504951239370786e-05,4.950495170130305e-05,4.950495107776876e-05,4.9504951588896316e-05,4.950495150174157e-05,4.9504951477011226e-05,4.950495049508954e-05,4.950495154552366e-05,4.9504951789187916e-05,4.950495154611456e-05,4.950495158755633e-05,4.950495049508954e-05,4.9504951663968514e-05,4.950495146561151e-05,0.8149083866538132,0.012460749754864374,4.9504951372961916e-05,4.950495156868775e-05,4.9504951218029154e-05,0.17178927941798866
3,22.0,0.21146980441900487,7.473841740376142e-05,7.473841676811061e-05,7.473841678132709e-05,7.473841707814335e-05,7.473841694994182e-05,7.473841554565153e-05,0.3052573710663939,7.473841687514508e-05,7.473841736989157e-05,7.473841735741019e-05,7.473841554565153e-05,7.47384171638226e-05,7.473841696886655e-05,0.48200227142755403,7.473841660326693e-05,7.473841729845209e-05,7.473841672792256e-05,7.47384173334946e-05,7.473841727611064e-05
4,1.0,7.485030083357785e-05,7.485030115449845e-05,7.485030069381042e-05,7.485030001376389e-05,7.48503008421482e-05,7.485030092194759e-05,7.485029940126688e-05,0.3537708857817908,7.485030059941736e-05,7.485030096598568e-05,7.485030092882445e-05,7.485029940126688e-05,0.5262555039179634,7.485030061011412e-05,7.485030095954185e-05,7.485029998143192e-05,7.485030114026357e-05,7.485030046736208e-05,7.485030043933041e-05,0.11870115519089124
4,2.0,0.00010869565403856447,0.00010869565426509019,0.00010869565514780945,0.00010869565299673088,0.0001086956541217718,0.00010869565401014892,0.00010869565217400855,0.6217178843457339,0.00010869565405371039,0.00010869565498136831,0.00010869565493915855,0.00010869565217400855,0.00010869565435045503,0.0001086956542340321,0.0001086956547425011,0.00010869565331748965,0.00010869565431736372,0.00010869565413543918,0.00010869565423632306,0.3763255938820302
4,3.0,0.29984663283895086,0.0001070663831741927,0.00010706638315097436,0.0001070663818508658,0.00010706638272358776,0.00010706638276737714,0.00010706638115639084,0.6982261722718943,0.00010706638244393353,0.00010706638364678347,0.00010706638329537605,0.00010706638115639084,0.00010706638300427106,0.00010706638306372882,0.00010706638351817618,0.00010706638170534928,0.00010706638317007326,0.00010706638287848148,0.00010706638303200394,0.00010706638341687424
4,4.0,0.00011933174442533278,0.00011933174470264719,0.00011933174439569263,0.00011933174397507245,0.00011933174413230807,0.00011933174424489649,0.00011933174224350483,0.002403943351083257,0.0001193317437993125,0.00011933174388265525,0.9954480852559388,0.00011933174224350483,0.0001193317443930966,0.00011933174413616649,0.00011933174490821856,0.00011933174297766674,0.00011933174497901233,0.00011933174420647411,0.00011933174438005708,0.00011933174495224113
4,5.0,9.746588853131903e-05,9.746588942953485e-05,9.746588839582814e-05,9.746588778263131e-05,9.74658899137086e-05,9.746588869975307e-05,9.746588693967863e-05,0.38036938583393,9.746588849761298e-05,9.74658901701764e-05,9.746588909485715e-05,9.746588693967863e-05,9.746588863237973e-05,9.746588876452355e-05,0.19501276512937302,9.746588805091471e-05,9.746588915545273e-05,9.74658886993851e-05,9.746588911942667e-05,0.4229609289298799
4,6.0,0.00015151515437563027,0.2934482236924215,0.00015151515436224734,0.00015151515325057067,0.00015151515497467387,0.00015151515403138329,0.0001515151515153035,0.5587033661964738,0.00015151515392840175,0.029229877210834178,0.0001515151546744581,0.0001515151515153035,0.00015151515532510953,0.0001515151546417377,0.00015151515481852534,0.00015151515338116388,0.00015151515460884812,0.00015151515355610489,0.00015151515477324185,0.11619429043653777
